municipio_codigo,municipio,dane_codigo,eleccion,corporacion,vuelta,circunscripcion,unidad,votos,votos_candidatos,blancos,validos,pct_validos
001,CALI,76001,Congreso 2026,Consultas,NA,0,"CONSULTA DE LAS SOLUCIONES: SALUD, SEGURIDAD Y EDUCACIÓN",18621,262312,0.0,262312.0,7.09879837750465
001,CALI,76001,Congreso 2026,Consultas,NA,0,FRENTE POR LA VIDA,29815,262312,0.0,262312.0,11.366235627802007
001,CALI,76001,Congreso 2026,Consultas,NA,0,LA GRAN CONSULTA POR COLOMBIA,213876,262312,0.0,262312.0,81.53496599469334
001,CALI,76001,Congreso 2026,Cámara,NA,1,AHORA COLOMBIA,53471,775449,22482.0,797931.0,6.701205994001988
001,CALI,76001,Congreso 2026,Cámara,NA,1,COALICIÓN FUERZA CIUDADANA,1957,775449,22482.0,797931.0,0.24525930186945988
001,CALI,76001,Congreso 2026,Cámara,NA,1,COALICIÓN LIBERAL - COLOMBIA RENACIENTE,55121,775449,22482.0,797931.0,6.907990791183699
001,CALI,76001,Congreso 2026,Cámara,NA,1,CR-CJL-LIGA DE GOBERNANTES,43608,775449,22482.0,797931.0,5.4651342033333705
001,CALI,76001,Congreso 2026,Cámara,NA,1,FRENTE AMPLIO UNITARIO,5013,775449,22482.0,797931.0,0.6282498110738898
001,CALI,76001,Congreso 2026,Cámara,NA,1,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",439,775449,22482.0,797931.0,0.05501728846228559
001,CALI,76001,Congreso 2026,Cámara,NA,1,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,320083,775449,22482.0,797931.0,40.114120143220404
001,CALI,76001,Congreso 2026,Cámara,NA,1,MOVIMIENTO SALVACIÓN NACIONAL,39400,775449,22482.0,797931.0,4.937770308460256
001,CALI,76001,Congreso 2026,Cámara,NA,1,PARTIDO ALIANZA VERDE,28872,775449,22482.0,797931.0,3.618357978321434
001,CALI,76001,Congreso 2026,Cámara,NA,1,PARTIDO CENTRO DEMOCRÁTICO,121281,775449,22482.0,797931.0,15.199434537572799
001,CALI,76001,Congreso 2026,Cámara,NA,1,PARTIDO CONSERVADOR COLOMBIANO,27638,775449,22482.0,797931.0,3.4637080148534145
001,CALI,76001,Congreso 2026,Cámara,NA,1,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,76028,775449,22482.0,797931.0,9.528142157655235
001,CALI,76001,Congreso 2026,Cámara,NA,1,PARTIDO DEMÓCRATA COLOMBIANO,1645,775449,22482.0,797931.0,0.2061581765841909
001,CALI,76001,Congreso 2026,Cámara,NA,1,PARTIDO POLÍTICO OXÍGENO,893,775449,22482.0,797931.0,0.11191443871713218
001,CALI,76001,Congreso 2026,Cámara,NA,4,ACMIZSAM,43,1399,941.0,2340.0,1.8376068376068377
001,CALI,76001,Congreso 2026,Cámara,NA,4,ASOCIACIÓN DE CABILDOS INDÍGENAS ZENÚ ORICO,80,1399,941.0,2340.0,3.418803418803419
001,CALI,76001,Congreso 2026,Cámara,NA,4,"ASOCIACIÓN NACIONAL INDÍGENA DE COLOMBIA ""ANIC""",87,1399,941.0,2340.0,3.717948717948718
001,CALI,76001,Congreso 2026,Cámara,NA,4,CABILDO INDÉGENA TEVIS,46,1399,941.0,2340.0,1.9658119658119657
001,CALI,76001,Congreso 2026,Cámara,NA,4,FUERZA ANCESTRAL,155,1399,941.0,2340.0,6.623931623931624
001,CALI,76001,Congreso 2026,Cámara,NA,4,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",377,1399,941.0,2340.0,16.11111111111111
001,CALI,76001,Congreso 2026,Cámara,NA,4,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,301,1399,941.0,2340.0,12.863247863247862
001,CALI,76001,Congreso 2026,Cámara,NA,4,PARTIDO INDÉGENA ZENÚ (PIZ),38,1399,941.0,2340.0,1.6239316239316242
001,CALI,76001,Congreso 2026,Cámara,NA,4,PARTIDO INDÍGENA COLOMBIANO P.I.C,248,1399,941.0,2340.0,10.598290598290598
001,CALI,76001,Congreso 2026,Cámara,NA,4,TRIETNICO GOBERNATIVO TRIGO,24,1399,941.0,2340.0,1.0256410256410255
001,CALI,76001,Congreso 2026,Cámara,NA,5,AFRO CYC,40,22375,5426.0,27801.0,0.1438797165569584
001,CALI,76001,Congreso 2026,Cámara,NA,5,AFROEMPRENDIMIENTO,503,22375,5426.0,27801.0,1.8092874357037516
001,CALI,76001,Congreso 2026,Cámara,NA,5,AFROSLIBRES,218,22375,5426.0,27801.0,0.7841444552354231
001,CALI,76001,Congreso 2026,Cámara,NA,5,"ASOCIACIÓN AFROCOLOMBIANA ""ASOMAKIDZON""",58,22375,5426.0,27801.0,0.20862558900758965
001,CALI,76001,Congreso 2026,Cámara,NA,5,ASOCIACIÓN AFRODESCENDIENTE PACÍFICO POR LA PAZ,132,22375,5426.0,27801.0,0.4748030646379626
001,CALI,76001,Congreso 2026,Cámara,NA,5,ASOCIACIÓN ÉTNICA MUNDO DIVERSO INTERCULTURAL,30,22375,5426.0,27801.0,0.10790978741771878
001,CALI,76001,Congreso 2026,Cámara,NA,5,ASOCONEG,128,22375,5426.0,27801.0,0.4604150929822668
001,CALI,76001,Congreso 2026,Cámara,NA,5,ASTECA,27,22375,5426.0,27801.0,0.09711880867594691
001,CALI,76001,Congreso 2026,Cámara,NA,5,C.C. DE LA COMUNIDAD NEGRA DE LA VEREDA EL ESFUERZO,726,22375,5426.0,27801.0,2.6114168555087947
001,CALI,76001,Congreso 2026,Cámara,NA,5,COCOPEMA,103,22375,5426.0,27801.0,0.3704902701341678
001,CALI,76001,Congreso 2026,Cámara,NA,5,COMUNIDAD AFROCOLOMBIANA DE LA SIERRA NEVADA,105,22375,5426.0,27801.0,0.3776842559620157
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROZABALETAS,162,22375,5426.0,27801.0,0.5827128520556815
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO AFROÉTNICO DE RISARALDA,83,22375,5426.0,27801.0,0.29855041185568865
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO ALTO MIRA Y FRONTERA,24,22375,5426.0,27801.0,0.08632782993417502
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO CASIMIRO MEZA MENDOZA-COCONEBO,18,22375,5426.0,27801.0,0.06474587245063128
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE COMUNIDADES NEGRAS CUENCA RÍO OVEJAS,1659,22375,5426.0,27801.0,5.967411244199849
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE CÉRTEGUI,41,22375,5426.0,27801.0,0.14747670947088234
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE LA COMUNIDAD NEGRA DE LIMONES,1515,22375,5426.0,27801.0,5.449444264594798
001,CALI,76001,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE PIZARRO ""CONCOPI""",272,22375,5426.0,27801.0,0.9783820725873169
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO DE QUINAMAYO,102,22375,5426.0,27801.0,0.3668932772202439
001,CALI,76001,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO DE TRUANDO - LA TERESITA ""COCOTRUMETE""",25,22375,5426.0,27801.0,0.089924822848099
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO EL NARANJO,9004,22375,5426.0,27801.0,32.387324196971335
001,CALI,76001,Congreso 2026,Cámara,NA,5,"CONSEJO COMUNITARIO INTEGRAL DE LLORÓ ""COCOILLO""",16,22375,5426.0,27801.0,0.05755188662278335
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO KUSUTOMA - GENDE COKUMALU,77,22375,5426.0,27801.0,0.2769684543721449
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO LA GRAN VÍA DE LOS REMEDIOS,2752,22375,5426.0,27801.0,9.898924499118737
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO,851,22375,5426.0,27801.0,3.0610409697492895
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NEGROS UNIDOS,42,22375,5426.0,27801.0,0.1510737023848063
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO NUEVA ESPERANZA,123,22375,5426.0,27801.0,0.442430128412647
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO PANAMÁ DE ARAUCA,12,22375,5426.0,27801.0,0.04316391496708751
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO RÍO DE GUADUAS - CHIGORODÓ,23,22375,5426.0,27801.0,0.08273083702025107
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO UNIÍN DEL RÍO ROSARIO,110,22375,5426.0,27801.0,0.39566922053163556
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO COMUNITARIO VEREDAS UNIDAS POR UN BIEN COMÚN,71,22375,5426.0,27801.0,0.2553864968886011
001,CALI,76001,Congreso 2026,Cámara,NA,5,CONSEJO LABORAL AFROCOLOMBIANO CLAF - BOGOTÁ,34,22375,5426.0,27801.0,0.12229775907341461
001,CALI,76001,Congreso 2026,Cámara,NA,5,CRISTIANOS POR COLOMBIA AFROS,69,22375,5426.0,27801.0,0.2481925110607532
001,CALI,76001,Congreso 2026,Cámara,NA,5,"EXPRESIÓN AFRO, AMBIENTAL Y CULTURAL COLOMBIA CON DIGNIDAD",718,22375,5426.0,27801.0,2.582640912197403
001,CALI,76001,Congreso 2026,Cámara,NA,5,FUNDACIÓN ARTÍSTICA CULTURAL SALSA Y RUMBA,168,22375,5426.0,27801.0,0.6042948095392252
001,CALI,76001,Congreso 2026,Cámara,NA,5,"FUNDACIÓN ECOLÓGICA, RURAL Y URBANA DEL PACÍFICO ""FUNERPA""",66,22375,5426.0,27801.0,0.2374015323189813
001,CALI,76001,Congreso 2026,Cámara,NA,5,FUNDACIÓN ORSUBA,547,22375,5426.0,27801.0,1.967555123916406
001,CALI,76001,Congreso 2026,Cámara,NA,5,"FUNDACIÓN SEMILLAS PARA UNA VIDA DIGNA ""FUSEMVID""",134,22375,5426.0,27801.0,0.4819970504658106
001,CALI,76001,Congreso 2026,Cámara,NA,5,LOS SABANEROS DEL CORREGIMIENTO DE MINGUILLO,72,22375,5426.0,27801.0,0.2589834898025251
001,CALI,76001,Congreso 2026,Cámara,NA,5,OEAFROBOL,24,22375,5426.0,27801.0,0.08632782993417502
001,CALI,76001,Congreso 2026,Cámara,NA,5,OEAPUN,15,22375,5426.0,27801.0,0.05395489370885939
001,CALI,76001,Congreso 2026,Cámara,NA,5,OSAVIPLAR,13,22375,5426.0,27801.0,0.046760907881011476
001,CALI,76001,Congreso 2026,Cámara,NA,5,PARTIDO DEMÓCRATA COLOMBIANO,88,22375,5426.0,27801.0,0.31653537642530843
001,CALI,76001,Congreso 2026,Cámara,NA,5,PARTIDO ECOLOGISTA COLOMBIANO,1224,22375,5426.0,27801.0,4.402719326642926
001,CALI,76001,Congreso 2026,Cámara,NA,5,TODO ES POSIBLE,151,22375,5426.0,27801.0,0.5431459300025179
001,CALI,76001,Congreso 2026,Senado,NA,0,AHORA COLOMBIA,50425,806304,23743.0,830047.0,6.074957201218726
001,CALI,76001,Congreso 2026,Senado,NA,0,ALIANZA POR COLOMBIA,50508,806304,23743.0,830047.0,6.08495663498573
